TIPO_DE_ELECCIÓN:,DIPUTADOS DISTRITALES
29 junio 2023 08:48 (UTC -6)
ACTAS_ESPERADAS,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,VOTOS_EMITIDOS_CONTABILIZADAS,PORCENTAJE_PARTICIPACIÓN_CIUDADANA
1444,1432,99.1689,1428,98.8919,4,528945,339025,64.0945

MESA,DEPARTAMENTO,ID_DEPARTAMENTO,MUNICIPIO,ID_MUNICIPIO,CENTRO_DE_VOTACIÓN,PADRÓN,UNE,VALOR UNIONISTA,TODOS,AZUL,VICTORIA,VAMOS,PIN,ELEFANTE,MLP,P A N,PPN,CABAL,WINAQ,BIEN,FCN-NACION,PHG,CREO,UR,PODEMOS,PR,U R N G - MAIZ,CAMBIO,MI FAMILIA,VIVA,VOS,SEMILLA,VÁLIDOS,NULOS,BLANCO,EMITIDOS,INVÁLIDOS,TOTAL,IMPUGNACIONES,PAPELETAS-RECIBIDAS,PAPELETAS-NO-USADAS,VALIDOS_CALCULADO,EMITIDOS_CALCULADO,TOTAL_CALCULADO,OBSERVACIONES,CONTABILIZADA,CÓDIGO_INTEGRIDAD,FECHA_HORA_PUBLICACIÓN,DIGITALIZACIÓN
17966,"Quiché",14,"Chicamán",19,2741,400,35,2,3,1,3,132,0,0,2,0,0,12,0,0,2,0,2,0,0,3,1,0,0,1,1,3,203,46,15,264,0,264,--,397,133,203,264,264,Algún campo sin dato,1,1be94715afd8dbd30b0023364443989d6f4d0f0317435239b54ce294d87447c5,26/06/2023 01:16:58,ESCANER
17967,"Quiché",14,"Chicamán",19,2741,400,28,3,1,0,0,133,0,0,1,0,0,7,0,0,0,0,2,0,0,1,0,0,1,1,1,7,186,45,8,239,0,239,--,400,161,186,239,239,Algún campo sin dato,1,ea21c6514098eecd9ca1bc7fdf8904a7fb429e500d3f9a4d529a5328e6aec0e4,26/06/2023 01:27:05,ESCANER
17968,"Quiché",14,"Chicamán",19,2741,400,31,2,1,0,2,106,0,1,1,0,1,13,2,0,1,2,3,0,0,5,0,0,0,3,1,0,175,44,13,232,0,232,--,400,168,175,232,232,Algún campo sin dato,1,6e437b6f8c049fffeeedb83e262c2abd930e50cee250224c904f29aa8e4527c1,26/06/2023 01:36:38,ESCANER
17969,"Quiché",14,"Chicamán",19,2741,400,23,2,3,1,2,112,0,0,0,0,0,7,0,1,0,0,4,1,0,1,1,0,0,1,2,2,163,46,17,226,0,226,--,400,174,163,226,226,Algún campo sin dato,1,9728a2db9fb33985a372212563c73c3e5d99432c8af2e0ab56964f97c82bdc98,25/06/2023 21:36:23,ESCANER
17970,"Quiché",14,"Chicamán",19,2741,299,12,3,3,1,0,79,0,1,0,1,0,7,2,1,0,0,0,1,0,0,1,0,0,2,2,8,124,18,2,144,0,144,--,299,155,124,144,144,Algún campo sin dato,1,8118503f5d5eca446d835f347f655f6c9814c78dd071a7ee765fc0864f8260e0,25/06/2023 20:51:10,ESCANER
17971,"Quiché",14,"Chicamán",19,2742,298,24,2,6,0,1,83,0,1,0,0,0,5,0,0,1,0,2,0,0,3,0,0,0,2,3,6,139,14,2,155,0,155,--,298,143,139,155,155,Algún campo sin dato,1,e96e6b8c7e239f6f8024ceecf51b393d407828abd69e0c235db30bd7960c729d,25/06/2023 22:30:08,ESCANER
17972,"Quiché",14,"Chicamán",19,2743,400,82,3,9,1,2,86,0,0,2,0,0,7,2,1,0,0,0,0,0,1,0,0,0,3,0,1,200,25,49,274,0,274,--,400,126,200,274,274,Algún campo sin dato,1,0802310e4fd7bbd7bcd1b201e0769dd797a413842b46e79f5a586a0521e92e63,25/06/2023 23:30:05,ESCANER
17973,"Quiché",14,"Chicamán",19,2743,400,100,1,7,7,4,97,0,1,3,0,0,8,0,0,0,0,1,0,1,0,1,1,1,6,0,3,242,26,23,291,0,291,--,400,109,242,291,291,Algún campo sin dato,1,6324c123a05129e58086336de7f1a4ec8feff4e6ab8e8146370ccab6fccebc67,25/06/2023 23:51:12,ESCANER
17974,"Quiché",14,"Chicamán",19,2743,400,82,0,15,1,2,89,0,0,1,0,0,6,0,1,0,0,0,0,0,0,4,0,0,3,0,1,207,29,19,255,0,255,0,400,145,205,253,253,Sumas Asentadas sin cuadrar,1,b453d4e93dc737741e64ead0c4b1180af731260bb4534a5c4a9f20c6e0f34d9a,25/06/2023 22:30:58,ESCANER
17975,"Quiché",14,"Chicamán",19,2743,400,68,3,3,3,0,77,0,0,1,0,1,3,0,2,1,0,0,0,0,0,1,1,0,3,0,1,168,24,16,208,0,208,--,397,189,168,208,208,Algún campo sin dato,1,ea656d11cc9f259f4cf5fc716cc792a800094c1763671bfd11ae117a1bbeb03f,25/06/2023 22:13:25,ESCANER
17976,"Quiché",14,"Chicamán",19,2743,293,47,2,9,1,1,59,0,0,1,0,1,2,0,0,1,0,1,1,0,0,0,0,0,1,2,0,129,10,7,146,0,146,--,293,147,129,146,146,Algún campo sin dato,1,cbb68cf4dc8d991c6538f3241276492e16ae6262abe040ff6bf9507d4cbdaac2,25/06/2023 20:57:26,ESCANER
17977,"Quiché",14,"Chicamán",19,2743,292,46,2,8,1,1,62,0,0,2,0,0,7,0,0,1,0,0,0,0,0,0,0,0,5,0,1,136,6,8,150,1,151,--,292,141,136,150,151,Algún campo sin dato,1,ab37a3e7b6dc6b2ccae5da1ea752ece8e113812304c9272b7d88b9cd3efdea00,25/06/2023 21:55:52,ESCANER
17978,"Quiché",14,"Chicamán",19,2744,400,84,1,11,3,1,123,0,0,1,3,0,7,0,0,0,0,1,0,0,2,0,0,0,1,0,2,240,25,17,282,0,282,--,401,119,240,282,282,Algún campo sin dato,1,a3aedacb033794bc9807c45c1112e976d0bcc398dd49ad909c33c838fb478274,25/06/2023 23:33:30,ESCANER
17979,"Quiché",14,"Chicamán",19,2744,336,67,1,1,0,1,91,0,0,1,0,0,6,1,0,0,0,0,1,0,0,0,1,1,2,1,1,176,17,10,203,0,203,--,336,133,176,203,203,Algún campo sin dato,1,ae8a8ed5b125e6fd4e4c3a18cc7e2a876daafae966c74e5281e50c5bf967ed2c,25/06/2023 22:11:50,ESCANER
17980,"Quiché",14,"Chicamán",19,2744,335,54,2,9,0,2,80,0,0,2,0,0,2,2,0,0,0,1,0,0,1,0,0,1,2,1,3,162,11,4,177,0,177,--,335,155,162,177,177,Algún campo sin dato,1,b2d9b388ae387c3d1a4e2cc245096742f2637c66e159fb04fb4eb0e259748cbb,25/06/2023 23:04:02,ESCANER
17981,"Quiché",14,"Chicamán",19,2745,372,35,3,0,1,2,111,0,0,0,0,1,12,0,0,0,1,0,0,0,5,0,1,1,0,2,1,176,21,16,213,0,213,--,372,159,176,213,213,Algún campo sin dato,1,64d890d186358f73b1b1c07065143249526c17b59aaf3667b73fbd6fba28c92c,25/06/2023 21:35:22,ESCANER
17982,"Quiché",14,"Chicamán",19,2746,380,129,5,4,4,7,28,0,0,1,0,1,5,0,4,0,0,1,0,0,1,1,0,0,2,0,0,193,35,15,243,0,243,--,380,137,193,243,243,Algún campo sin dato,1,72511cffe7ec52efe60d8f66ffc235243de7e485e5179c1533b07353fa5cc4c4,25/06/2023 23:48:15,ESCANER
17983,"Quiché",14,"Chicamán",19,2746,380,122,5,4,0,12,31,0,1,1,0,0,5,0,0,0,0,2,0,0,1,0,0,0,2,1,0,187,25,28,240,0,240,--,377,137,187,240,240,Algún campo sin dato,1,dd2964360928422865ddd13d211a4e489054a9319e217e66224a0edc2b3302c8,25/06/2023 23:20:45,ESCANER
17984,"Quiché",14,"Chicamán",19,2746,303,109,3,2,0,6,24,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,151,27,6,184,0,184,--,--,--,151,184,184,Algún campo sin dato,1,c2975743f258d290c81e69bf96fd688bfcbc006960b217d0226b38c648c4597b,25/06/2023 23:40:41,ESCANER
17985,"Quiché",14,"Chicamán",19,2746,303,--,--,--,1,8,14,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,4,1,2,134,9,10,153,0,153,--,303,150,36,55,55,Sumas Asentadas sin cuadrar,1,c058eea1ab27121a24a3c5a0613fefaa481bc4a85d755506eaf04b92de37c953,25/06/2023 22:32:28,ESCANER
17986,"Quiché",14,"Chicamán",19,2747,380,48,0,3,1,1,60,0,1,1,1,0,22,0,3,0,1,0,0,2,0,1,0,1,1,1,0,148,52,34,234,0,234,--,380,146,148,234,234,Algún campo sin dato,1,88337a1cef1c5ea8987370a34aebde1ab74ce0f56e08f98becf8863254c8eab4,25/06/2023 23:37:02,ESCANER
17987,"Quiché",14,"Chicamán",19,2747,380,46,2,3,0,1,69,0,1,0,1,0,15,0,1,0,1,0,0,1,2,0,0,0,1,0,0,144,34,16,194,0,194,--,380,186,144,194,194,Algún campo sin dato,1,9392cfaf0f5e7e52eac0dcf863832a8e91f65770e91da3550b4ea0329c449168,25/06/2023 23:43:00,ESCANER
17988,"Quiché",14,"Chicamán",19,2747,252,44,1,3,0,0,54,0,0,0,0,0,7,0,0,0,1,2,1,0,0,0,0,0,2,0,1,116,14,10,140,0,140,--,252,112,116,140,140,Algún campo sin dato,1,0147c67d5f3bc6a1458a3018139bd5bdda8752769da860b1b79057051bac69d8,25/06/2023 23:49:06,ESCANER
17989,"Quiché",14,"Chicamán",19,2747,251,27,2,4,1,0,37,0,0,1,0,0,10,0,0,0,0,2,0,0,0,0,0,0,2,1,0,87,16,8,111,0,0,--,151,140,87,111,111,Algún campo sin dato,1,b7167d15240e92905a6fdf4f353a0fbcd94dbab5f67189d597c549f17a6715e0,26/06/2023 00:34:29,ESCANER
17990,"Quiché",14,"Chicamán",19,2748,380,134,22,3,2,5,93,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,1,1,0,1,268,24,17,309,0,309,--,381,72,268,309,309,Algún campo sin dato,1,33bfadf88364a1e527a85a133673d58b515a023c24ccf3e81f05e2ced402f8a1,26/06/2023 07:11:55,ESCANER
17991,"Quiché",14,"Chicamán",19,2749,380,127,18,5,1,19,65,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3,0,0,242,13,7,262,0,262,--,380,118,242,262,262,Algún campo sin dato,1,3abe4685d027f6e99eb0414d6d2aa02c2c6a1d643049bd87f3eb3fd1ba2f9f12,26/06/2023 07:26:31,ESCANER
17992,"Quiché",14,"Chicamán",19,2749,292,114,17,4,0,5,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,191,9,11,211,0,211,--,292,81,191,211,211,Algún campo sin dato,1,9c82ad03c7fecbcbf79976a356cd06494a9deec49399ee537378d585d1d4b149,26/06/2023 07:48:57,ESCANER
17993,"Quiché",14,"Chicamán",19,2749,292,101,23,2,1,10,63,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,206,8,2,216,0,216,--,292,76,206,216,216,Algún campo sin dato,1,447b5d80fb37c4db78777d9200bee3d7474797e5216645a3eed2aaa2cd846629,26/06/2023 07:51:56,ESCANER
17994,"Quiché",14,"Chicamán",19,2750,347,19,5,0,0,4,37,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,74,20,14,108,0,108,--,347,239,74,108,108,Algún campo sin dato,1,368e461c894946dc345e90cfe6ce32a09f76a29efe0a25d70735f04dc582bd42,25/06/2023 20:52:34,ESCANER
17995,"Quiché",14,"Ixcán",20,2751,400,61,2,15,0,8,14,1,1,3,1,1,10,4,0,0,1,2,1,2,4,14,3,1,14,1,4,168,47,17,232,0,232,--,400,168,168,232,232,Algún campo sin dato,1,0aec37b8e38cc64dfff5665b3cc9fe6a6284b840c270e99eddae690490492426,26/06/2023 02:56:52,ESCANER
17996,"Quiché",14,"Ixcán",20,2751,400,54,1,41,0,2,11,0,1,3,1,2,16,6,0,1,1,0,1,0,2,18,4,0,7,0,8,180,47,18,245,0,245,--,400,155,180,245,245,Algún campo sin dato,1,93b464c0232afed04f82ddec58855b80ebe20daae115edb968e46d62972dca6d,25/06/2023 23:35:08,ESCANER
17997,"Quiché",14,"Ixcán",20,2751,400,79,2,15,1,3,19,0,0,0,1,0,10,5,1,0,0,0,0,0,0,14,3,2,11,1,3,170,33,23,226,0,226,--,402,176,170,226,226,Algún campo sin dato,1,11fec295804583c73969f122aa12f6f1c71ac50ac7eaeb965374c51a58786ef5,26/06/2023 02:59:59,ESCANER
17998,"Quiché",14,"Ixcán",20,2751,400,64,3,21,1,3,22,1,1,3,0,0,7,2,1,0,0,1,0,0,2,25,3,1,14,1,11,187,34,20,241,0,241,--,400,159,187,241,241,Algún campo sin dato,1,79d64f533a44722699cbf9a93df68e538b802fa559f635bcc19a877ef1c7ba45,26/06/2023 03:28:38,ESCANER
17999,"Quiché",14,"Ixcán",20,2751,400,47,1,17,0,2,15,0,0,3,0,0,12,3,0,0,0,0,0,0,10,11,8,0,18,0,14,161,40,19,220,0,220,--,400,180,161,220,220,Algún campo sin dato,1,f304786bb84bc8e38c08f418b94fdb8254f11244d9515529aa5bf8cef2379724,25/06/2023 23:42:49,ESCANER
18000,"Quiché",14,"Ixcán",20,2751,400,45,3,13,1,6,11,1,0,3,1,1,22,1,0,2,0,0,0,1,5,20,4,1,11,3,9,164,37,14,215,0,215,--,400,185,164,215,215,Algún campo sin dato,1,a6ccd20381e82d710cb3661a9ad8a8506015a017ca6a1f05ddf7f61bcac8d07e,26/06/2023 02:07:24,ESCANER
18001,"Quiché",14,"Ixcán",20,2751,400,55,2,10,1,6,15,0,1,3,1,1,14,1,2,1,1,0,1,0,6,16,4,3,20,1,13,178,31,19,228,0,228,--,400,172,178,228,228,Algún campo sin dato,1,66f2107f41fd81c631300e59298f6b43bffd6a17f3b25938f3f861b08f222607,26/06/2023 01:50:46,ESCANER
18002,"Quiché",14,"Ixcán",20,2751,400,57,0,17,2,6,7,0,0,2,0,4,12,1,1,0,0,0,1,2,12,14,12,0,16,0,4,172,29,11,212,--,212,--,400,188,170,210,210,Sumas Asentadas sin cuadrar,1,ca7884b78f1611912cfecaf7054f34f4ecee2212ef111bd90797cb3abf8efc33,26/06/2023 02:54:14,ESCANER
18003,"Quiché",14,"Ixcán",20,2751,400,61,1,22,0,8,8,0,0,3,0,0,17,2,0,1,0,0,0,0,6,19,5,0,9,4,5,171,35,24,230,0,230,--,400,170,171,230,230,Algún campo sin dato,1,e0e2fb07a3e7033383df3cd8dee2ad5a6dfbf4c550971b60de8db7ce5f2ca9ee,26/06/2023 02:57:15,ESCANER
18004,"Quiché",14,"Ixcán",20,2751,400,54,1,28,0,10,18,0,2,3,1,1,15,3,1,0,0,1,0,0,7,14,5,1,18,3,4,190,31,19,240,1,241,--,346,105,190,240,241,Algún campo sin dato,1,333e916ede02a99ec0d0f218d555db7eb7f89db31dd7da54488fe3cf662f3a4e,26/06/2023 02:05:01,ESCANER
18005,"Quiché",14,"Ixcán",20,2751,400,60,2,15,1,6,10,0,1,2,0,1,16,1,0,0,0,0,1,2,6,15,9,4,23,2,4,181,42,17,240,0,240,--,400,160,181,240,240,Algún campo sin dato,1,e9a91bf1821f0305a9d4a478bc173d9d68fcc3374990f34267a245d8ac59469f,25/06/2023 23:29:23,ESCANER
18006,"Quiché",14,"Ixcán",20,2751,400,63,0,16,1,6,16,0,0,4,0,1,19,1,2,0,0,0,0,0,2,11,7,0,10,2,4,165,43,29,237,0,237,--,400,163,165,237,237,Algún campo sin dato,1,a73ef4cacff9d54d75074f841656447a9b1a637fddbcd6896a053ada91fab44d,26/06/2023 01:11:52,ESCANER
18007,"Quiché",14,"Ixcán",20,2751,400,54,2,18,1,6,3,0,0,2,0,1,14,4,0,0,1,0,0,1,2,17,1,1,9,1,7,145,37,19,201,0,201,--,400,199,145,201,201,Algún campo sin dato,1,6e29aeba1e60f5aaaaf9465f7cc680cc19cb967485c28f8dee63b62ceb54bb22,26/06/2023 01:53:53,ESCANER
18008,"Quiché",14,"Ixcán",20,2751,400,64,3,12,1,7,11,0,0,3,0,0,15,1,0,0,0,1,0,0,4,17,4,0,9,2,16,170,33,18,221,0,221,--,400,180,170,221,221,Algún campo sin dato,1,2cbab50a3f24a5ff4077932f405347a35491ee003f23569e5c9543b92df5e40e,26/06/2023 03:57:15,ESCANER
18009,"Quiché",14,"Ixcán",20,2751,400,51,2,9,1,6,8,1,0,2,0,0,10,0,0,1,0,1,0,2,7,16,7,0,21,1,10,156,34,9,199,0,199,--,400,201,156,199,199,Algún campo sin dato,1,cd528292b8cb2004caddfce4302f7ab648a71c88a80318406f13d7813187b60a,25/06/2023 23:25:19,ESCANER
18010,"Quiché",14,"Ixcán",20,2751,400,56,5,13,1,5,9,1,0,2,0,0,9,1,0,0,0,0,0,1,4,16,3,0,14,1,11,152,15,17,184,0,184,--,400,216,152,184,184,Algún campo sin dato,1,d4b1bb866f0237b92e92d848c9ad89d37a5c188c1aec55c5645692c109012965,26/06/2023 00:14:33,ESCANER
18011,"Quiché",14,"Ixcán",20,2752,400,53,3,18,0,7,13,0,0,1,1,0,8,2,0,1,0,0,0,0,3,12,2,0,9,0,6,139,16,16,171,0,171,--,400,229,139,171,171,Algún campo sin dato,1,7ebf4a2b69f84d8936cc4bb8c714b93891bcf3a5861452e32fb7a56bead500eb,25/06/2023 21:56:12,ESCANER
18012,"Quiché",14,"Ixcán",20,2752,400,49,4,20,0,5,16,0,0,2,0,0,9,2,0,1,0,1,0,0,0,17,5,0,10,1,3,145,30,15,190,0,190,--,400,210,145,190,190,Algún campo sin dato,1,1ccc876027ae0f4abb2933940eadcace0d03f96a394adae616b46543eed34566,25/06/2023 23:10:45,ESCANER
18013,"Quiché",14,"Ixcán",20,2752,400,59,1,18,1,3,20,0,0,2,0,0,11,0,1,0,0,0,0,0,3,14,8,0,13,0,9,163,32,23,218,0,218,--,400,182,163,218,218,Algún campo sin dato,1,4f5413a244139d2bf16677d3410426378dfb7c1de485b923f4cf55200a50a80b,26/06/2023 00:30:22,ESCANER
18014,"Quiché",14,"Ixcán",20,2752,400,52,2,14,0,12,9,0,0,4,0,0,12,1,1,0,0,2,0,1,6,9,7,0,13,1,8,154,30,19,203,0,203,--,400,197,154,203,203,Algún campo sin dato,1,ed8b54f3cd007f2d120f17f48c56460348a112b7338025e268c63f3e24006145,25/06/2023 23:43:21,ESCANER
18015,"Quiché",14,"Ixcán",20,2752,400,48,1,11,1,10,8,0,0,2,0,0,17,1,2,1,0,0,0,1,2,17,5,0,13,2,7,149,34,11,194,0,194,--,400,206,149,194,194,Algún campo sin dato,1,18f0963c76004f5458b720687df1745b266a638769f90d613ef26434e4138f5b,26/06/2023 00:23:37,ESCANER
18016,"Quiché",14,"Ixcán",20,2752,400,48,3,11,1,7,12,0,0,6,0,0,13,0,0,0,0,2,0,0,2,16,4,1,13,0,9,148,23,19,190,0,190,--,400,210,148,190,190,Algún campo sin dato,1,47e5b0ef4f577bcb8d244c5e0caca8dcc36a4860c32741ab12ae13274a1f9d55,25/06/2023 23:53:49,ESCANER
18017,"Quiché",14,"Ixcán",20,2752,400,46,2,13,0,6,14,0,0,3,0,0,14,3,0,0,0,0,0,1,3,17,2,0,15,2,9,150,31,19,200,0,200,--,400,200,150,200,200,Algún campo sin dato,1,b9d8e6f8c51b484ddbf2f4076fe075ccbc7eead9f051f526b804f67d54f05c80,26/06/2023 00:05:02,ESCANER
18018,"Quiché",14,"Ixcán",20,2752,400,55,1,21,0,19,7,0,0,2,1,2,14,1,0,0,1,2,0,0,3,24,5,0,11,2,5,176,34,18,228,0,228,--,400,172,176,228,228,Algún campo sin dato,1,78574898a58b722e5581f7585ede4559c70552b005a747c6e45ad03ad75e006a,25/06/2023 22:30:53,ESCANER
18019,"Quiché",14,"Ixcán",20,2752,400,60,4,18,0,2,14,0,0,1,1,0,11,0,0,1,0,0,0,0,5,18,2,1,9,0,4,151,25,37,213,0,213,--,400,187,151,213,213,Algún campo sin dato,1,4bc9e3c9ffebea53d87c492d5170e25a24895c4ae6ade33d6864ba3c22872261,25/06/2023 22:52:51,ESCANER
18020,"Quiché",14,"Ixcán",20,2752,400,49,2,15,1,7,8,0,0,8,2,0,18,3,0,2,0,2,0,0,6,19,5,5,18,0,11,181,29,18,228,0,228,--,400,172,181,228,228,Algún campo sin dato,1,c392c2c4a74a347fc1fa00e5115d67da29525e20f581a094a5ff8a8134a11d10,25/06/2023 22:39:17,ESCANER
18021,"Quiché",14,"Ixcán",20,2752,400,54,1,21,1,2,10,0,0,1,0,0,12,2,0,0,0,1,0,0,6,20,2,1,16,0,7,157,21,23,201,0,201,--,400,199,157,201,201,Algún campo sin dato,1,3f82d57aafa50168e28163bd779d7b7b5bd9961ea21a0889d042ddba6f087827,25/06/2023 23:00:50,ESCANER
18022,"Quiché",14,"Ixcán",20,2753,400,64,1,15,0,2,9,0,0,1,0,1,11,4,1,0,0,0,0,0,6,19,5,0,7,2,8,156,32,10,198,0,198,--,400,202,156,198,198,Algún campo sin dato,1,6aa88567ad4783c34b1a163b198ab12b66e02979fb8e68b603ff80cead475184,26/06/2023 00:22:41,ESCANER
18023,"Quiché",14,"Ixcán",20,2753,400,44,0,21,1,10,8,0,0,1,2,1,6,3,0,1,0,1,0,0,3,24,4,0,9,0,9,148,34,14,196,0,196,--,400,204,148,196,196,Algún campo sin dato,1,d8b5db80399a86f84c84d97bc5b16a9134fe930db5c44a2015dd65ffcd26df3a,26/06/2023 02:39:46,ESCANER
18024,"Quiché",14,"Ixcán",20,2753,400,51,0,13,1,10,11,0,1,1,1,2,14,5,2,0,0,0,1,0,5,15,6,0,7,1,20,167,28,14,209,0,209,--,397,188,167,209,209,Algún campo sin dato,1,8ca0baefd256083c65f8ea8187a3e2740cdfc674658c673e47e3634bb49e38ba,26/06/2023 01:09:12,ESCANER
18025,"Quiché",14,"Ixcán",20,2753,400,55,1,9,0,6,16,0,0,3,0,1,10,2,0,0,0,1,0,0,4,9,2,1,22,2,14,158,27,14,199,0,199,--,400,201,158,199,199,Algún campo sin dato,1,14f36757dbfed5a35658e727341d31b1dd8a061adf9bcfa9469cdab15fabf7a7,26/06/2023 02:40:54,ESCANER
18026,"Quiché",14,"Ixcán",20,2753,400,45,5,13,1,11,8,2,0,1,1,0,10,2,0,0,1,0,0,0,4,11,1,0,8,3,5,132,20,11,163,0,163,--,400,237,132,163,163,Algún campo sin dato,1,c70953eb5749a96f1fbbc5a1abc8f71363af50a8e829b357b4fff97d5e943be2,25/06/2023 22:55:37,ESCANER
18027,"Quiché",14,"Ixcán",20,2754,400,37,3,17,1,5,8,0,0,4,0,0,16,1,0,2,0,0,0,0,7,12,2,0,8,3,9,135,22,18,175,0,175,--,400,225,135,175,175,Algún campo sin dato,1,6c341f04c9ccbe6bc6f149719d363720883d8eca2895c5d5c1921dcd5c9aab38,26/06/2023 01:26:48,ESCANER
18028,"Quiché",14,"Ixcán",20,2754,400,62,1,19,2,5,14,0,0,2,1,3,7,3,0,0,0,0,0,1,3,11,3,2,6,3,3,151,22,19,192,0,192,--,400,208,151,192,192,Algún campo sin dato,1,a98e6025b54348c1d50e028505caa4885df16765872b2d7133fe69af27a656d3,26/06/2023 01:51:35,ESCANER
18029,"Quiché",14,"Ixcán",20,2754,400,45,0,11,1,7,21,0,0,0,1,0,6,0,1,0,0,0,0,0,7,7,7,0,5,2,16,137,19,12,168,0,168,--,400,232,137,168,168,Algún campo sin dato,1,60a18f739bc4769a0e914a5e768b8012cbff7e9981f118f1bfdef1983ca40a01,25/06/2023 23:22:41,ESCANER
18030,"Quiché",14,"Ixcán",20,2754,400,34,1,10,0,7,19,1,0,2,0,0,8,8,0,0,0,0,0,0,7,0,6,0,5,1,7,116,13,8,137,0,137,--,400,263,116,137,137,Algún campo sin dato,1,e56b01390b7588c59b1b7d69b24850b9ab5f9dc1892161a4ef84003d5fd7de8e,26/06/2023 00:21:47,ESCANER
18031,"Quiché",14,"Ixcán",20,2754,400,39,1,6,0,9,10,0,0,0,0,0,11,4,0,0,0,0,0,0,8,20,3,0,12,1,8,132,22,12,166,0,166,--,400,234,132,166,166,Algún campo sin dato,1,7c0ecf7a44efd8713333ebf23eabd368880c1ddaf8c709bcc3816202a3544f8b,26/06/2023 02:03:39,ESCANER
18032,"Quiché",14,"Ixcán",20,2754,400,43,2,16,0,4,15,0,0,0,0,0,13,2,0,0,0,1,0,0,4,13,4,0,14,1,16,148,31,13,192,0,192,--,400,208,148,192,192,Algún campo sin dato,1,a067a09fb8104842526b51d561c4d5672d5e64b178f06080ac0405d06bc76604,25/06/2023 23:19:14,ESCANER
18033,"Quiché",14,"Ixcán",20,2754,400,46,1,24,0,7,8,0,0,2,0,0,9,1,0,0,0,0,0,0,6,20,4,1,10,1,13,153,24,7,184,1,185,--,397,212,153,184,185,Algún campo sin dato,1,492eb751fcdf2db3bb8b37ef9c5299d80e336b68e628440e829b8e690ef27abd,26/06/2023 02:11:30,ESCANER
18034,"Quiché",14,"Ixcán",20,2755,400,46,4,16,1,5,13,0,0,1,0,0,10,1,1,1,0,0,0,0,12,12,3,1,10,0,8,145,19,5,169,0,169,--,400,231,145,169,169,Algún campo sin dato,1,a41be169ec25d5b86c3d28bd456addd911944b955eb241fd66b6ab015638336e,26/06/2023 00:35:21,ESCANER
18035,"Quiché",14,"Ixcán",20,2755,400,50,2,18,0,9,14,0,0,0,0,0,8,2,0,0,0,0,0,0,7,9,3,0,7,1,8,138,18,11,167,0,167,--,400,233,138,167,167,Algún campo sin dato,1,65a4b390ee09cac6e480ff80183e9969a2a1fa38bc210a8361d29bb24723fb8d,25/06/2023 22:17:32,ESCANER
18036,"Quiché",14,"Ixcán",20,2755,349,42,0,12,2,3,7,0,2,1,0,0,13,0,0,0,0,1,0,0,4,13,3,0,9,2,13,127,17,9,153,0,153,--,346,193,127,153,153,Algún campo sin dato,1,b3907ad070a34d99459d6c55fbe5acc8c15d77f7f53c4dc34093d39c672a71ee,26/06/2023 00:12:43,ESCANER
18037,"Quiché",14,"Ixcán",20,2755,348,24,1,7,1,0,8,0,0,1,0,0,17,1,0,0,0,0,0,0,13,23,5,0,4,2,3,110,11,7,128,0,128,--,348,220,110,128,128,Algún campo sin dato,1,3ffdf88d47db24869cfad96a49dcd08104390515c10900817a5d79aeca0f2625,25/06/2023 23:42:54,ESCANER
18038,"Quiché",14,"Ixcán",20,2756,380,56,1,3,1,0,3,0,0,0,0,1,42,0,0,0,0,0,0,0,1,4,2,1,3,0,3,121,15,29,165,0,165,--,380,215,121,165,165,Algún campo sin dato,1,962f19b72820d4ca928ce0f5cb319fe02ed46d403ffeaa7e5340de8b037fbb15,25/06/2023 22:59:57,ESCANER
18039,"Quiché",14,"Ixcán",20,2756,380,38,1,0,1,0,4,1,0,0,0,0,52,0,2,0,0,0,1,0,0,3,2,0,1,1,1,108,21,24,153,0,153,--,380,227,108,153,153,Algún campo sin dato,1,3ea69ddd6a212564fd0dde2275d57c2d83f2c9a65a8115768e2bc0c0d377a055,25/06/2023 22:40:21,ESCANER
18040,"Quiché",14,"Ixcán",20,2756,380,71,2,1,2,0,3,0,0,2,0,0,54,0,2,0,1,0,0,0,0,3,1,0,4,0,1,147,18,18,183,0,183,--,380,197,147,183,183,Algún campo sin dato,1,d8929bd5852eee29e95a6e1149dfad39efb652507e8da26a3365cbc919780d35,25/06/2023 23:03:26,ESCANER
